Site,Cell_id,latitude,longitude,Azimuth,Beamwidth,Nbr1,Nbr2,Nbr3,Nbr4,Nbr5,Nbr6,Nbr7,Nbr8,Nbr9,Nbr10,Nbr11,Nbr12,Nbr13,Nbr14,Nbr15,Nbr16,Nbr17,Nbr18,Nbr19,Nbr20,Nbr21,Nbr22,Nbr23,Nbr24,Nbr25,Nbr26,Nbr27,Nbr28,Nbr29,Nbr30,Nbr31,Nbr32
node00212,node00212_2,32.775,-96.92,180,75,node00222_3,node00212_3,node00212_1,node00200_3,node00178_1,node00170_3,node00170_2,node00170_1,node00146_2,node00093_3,node00058_3,node00058_2,node00046_2,node00041_3,node00028_3,,,,,,,,,,,,,,,,,
node00212,node00212_3,32.775,-96.92,300,75,node00212_2,node00212_1,node00178_3,node00170_3,node00170_1,node00160_3,node00160_1,node00046_2,,,,,,,,,,,,,,,,,,,,,,,,
node00213,node00213_1,32.795,-96.78,60,75,node00213_3,node00213_2,node00207_3,node00195_3,node00195_2,node00195_1,node00194_3,node00189_2,node00189_1,node00177_2,node00149_1,node00133_3,node00133_1,node00124_3,node00109_3,node00109_1,node00099_3,node00099_2,node00083_3,node00083_2,node00051_3,node00051_1,node00005_2,node00005_1,,,,,,,,
node00213,node00213_2,32.795,-96.78,180,75,node00213_3,node00213_1,node00207_3,node00206_1,node00195_2,node00194_3,node00189_2,node00177_2,node00172_2,node00172_1,node00149_1,node00133_3,node00133_2,node00133_1,node00129_2,node00129_1,node00127_2,node00127_1,node00124_3,node00099_2,node00052_2,node00051_3,node00051_2,node00051_1,node00005_3,node00005_2,node00005_1,,,,,
node00213,node00213_3,32.795,-96.78,300,75,node00213_2,node00213_1,node00195_3,node00195_2,node00189_2,node00189_1,node00177_3,node00177_2,node00177_1,node00129_3,node00129_2,node00129_1,node00127_1,node00090_2,node00083_3,node00052_2,node00052_1,node00051_3,node00005_3,node00005_2,node00005_1,,,,,,,,,,,
node00214,node00214_1,32.755,-96.825,60,75,node00214_3,node00214_2,node00196_1,node00157_3,node00157_2,node00157_1,node00143_2,node00121_2,node00121_1,node00114_3,node00114_2,node00114_1,node00085_3,node00084_3,node00084_2,node00084_1,node00004_3,,,,,,,,,,,,,,,
node00214,node00214_2,32.755,-96.825,180,75,node00214_3,node00214_1,node00157_2,node00117_1,node00085_3,node00084_3,node00084_2,node00004_3,node00004_2,node00004_1,,,,,,,,,,,,,,,,,,,,,,
node00214,node00214_3,32.755,-96.825,300,75,node00214_2,node00214_1,node00200_2,node00196_2,node00196_1,node00157_2,node00121_2,node00117_3,node00117_1,node00114_3,node00114_2,node00084_3,node00060_2,node00060_1,node00004_3,,,,,,,,,,,,,,,,,
node00215,node00215_1,32.95,-96.94,60,75,node00237_3,node00237_2,node00237_1,node00215_3,node00215_2,node00148_1,node00054_3,,,,,,,,,,,,,,,,,,,,,,,,,
node00215,node00215_2,32.95,-96.94,180,75,node00237_3,node00237_2,node00215_3,node00215_1,node00148_3,node00148_1,node00065_1,node00054_3,node00054_2,node00054_1,node00014_3,node00014_1,node00001_1,,,,,,,,,,,,,,,,,,,
node00215,node00215_3,32.95,-96.94,300,75,node00215_2,node00215_1,node00148_3,node00148_1,node00054_3,node00014_3,,,,,,,,,,,,,,,,,,,,,,,,,,
node00216,node00216_1,32.785,-96.8,60,75,node00216_3,node00216_2,node00211_2,node00206_1,node00203_2,node00203_1,node00172_3,node00172_1,node00149_1,node00127_3,node00127_2,node00127_1,node00097_2,node00097_1,node00094_3,node00094_2,node00094_1,node00052_2,node00044_2,node00044_1,node00035_3,node00035_2,node00035_1,node00005_3,,,,,,,,
node00216,node00216_2,32.785,-96.8,180,75,node00216_3,node00216_1,node00209_3,node00209_2,node00209_1,node00206_3,node00206_1,node00200_1,node00172_3,node00172_1,node00127_3,node00127_2,node00127_1,node00097_2,node00094_3,node00094_2,node00051_3,node00035_3,node00035_2,node00035_1,node00005_2,,,,,,,,,,,
node00216,node00216_3,32.785,-96.8,300,75,node00216_2,node00216_1,node00211_2,node00209_3,node00209_1,node00206_3,node00206_1,node00162_2,node00162_1,node00157_1,node00127_3,node00127_2,node00121_1,node00097_3,node00097_2,node00097_1,node00094_3,node00094_2,node00094_1,node00052_2,node00044_2,node00044_1,node00035_3,node00035_2,node00035_1,node00029_2,,,,,,
node00217,node00217_1,32.82,-96.65,60,75,node00236_3,node00236_1,node00217_3,node00217_2,node00165_2,node00155_3,node00155_2,node00088_3,node00088_2,node00088_1,node00081_2,node00066_2,node00033_3,,,,,,,,,,,,,,,,,,,
node00217,node00217_2,32.82,-96.65,180,75,node00236_3,node00236_2,node00236_1,node00217_3,node00217_1,node00171_3,node00171_1,node00166_1,node00155_3,node00155_2,node00154_1,node00088_2,node00088_1,node00074_1,node00033_3,node00024_2,node00024_1,,,,,,,,,,,,,,,
node00217,node00217_3,32.82,-96.65,300,75,node00236_3,node00236_1,node00217_2,node00217_1,node00171_3,node00171_1,node00166_1,node00154_1,node00088_3,node00088_2,node00088_1,node00074_1,node00066_2,node00066_1,node00024_2,node00024_1,,,,,,,,,,,,,,,,
node00218,node00218_1,32.92,-96.79,60,75,node00228_3,node00218_3,node00218_2,node00210_1,node00199_3,node00163_2,node00122_2,node00122_1,node00106_1,node00105_3,node00105_2,node00105_1,node00080_3,node00059_3,node00059_2,node00059_1,node00020_2,,,,,,,,,,,,,,,
node00218,node00218_2,32.92,-96.79,180,75,node00228_3,node00228_2,node00228_1,node00218_3,node00218_1,node00210_3,node00210_1,node00122_2,node00122_1,node00106_1,node00105_2,node00080_3,node00080_2,node00080_1,node00059_3,node00059_2,node00059_1,node00020_2,,,,,,,,,,,,,,
node00218,node00218_3,32.92,-96.79,300,75,node00218_2,node00218_1,node00210_3,node00210_1,node00132_1,node00122_2,node00122_1,node00105_2,node00080_3,node00080_2,node00080_1,node00059_3,node00059_1,node00020_2,,,,,,,,,,,,,,,,,,
node00219,node00219_1,32.94,-96.85,60,75,node00219_3,node00219_2,node00161_3,node00159_3,node00159_2,node00153_3,node00153_2,node00153_1,node00135_3,node00135_1,node00134_2,node00134_1,node00131_1,node00062_3,node00023_3,node00023_1,node00016_2,node00015_3,,,,,,,,,,,,,,
node00219,node00219_2,32.94,-96.85,180,75,node00219_3,node00219_1,node00153_2,node00136_2,node00136_1,node00135_3,node00135_1,node00131_3,node00131_2,node00131_1,node00118_3,node00118_1,node00096_3,node00062_3,node00048_3,node00048_2,node00048_1,node00023_3,node00023_2,,,,,,,,,,,,,
node00219,node00219_3,32.94,-96.85,300,75,node00219_2,node00219_1,node00153_3,node00147_2,node00136_3,node00136_2,node00136_1,node00134_2,node00131_1,node00043_2,node00031_1,node00023_3,node00016_3,node00016_2,node00016_1,,,,,,,,,,,,,,,,,
node00220,node00220_1,32.91,-96.895,60,75,node00220_3,node00220_2,node00197_3,node00197_1,node00186_3,node00147_3,node00147_2,node00104_1,node00077_3,node00077_2,node00077_1,node00048_1,node00031_3,node00031_2,node00014_2,node00003_3,node00003_2,node00003_1,node00001_2,node00001_1,,,,,,,,,,,,
node00220,node00220_2,32.91,-96.895,180,75,node00232_1,node00220_3,node00220_1,node00197_1,node00186_3,node00136_3,node00123_1,node00110_2,node00110_1,node00104_3,node00104_2,node00104_1,node00092_3,node00092_1,node00077_3,node00077_2,node00069_3,node00069_2,node00069_1,node00018_3,,,,,,,,,,,,
node00220,node00220_3,32.91,-96.895,300,75,node00233_3,node00233_1,node00232_1,node00220_2,node00220_1,node00202_1,node00197_3,node00197_2,node00197_1,node00186_3,node00123_3,node00123_2,node00123_1,node00110_2,node00110_1,node00069_3,node00065_3,node00065_2,node00065_1,node00014_3,node00014_2,node00003_2,,,,,,,,,,
node00221,node00221_1,32.86,-96.9,60,75,node00232_3,node00221_3,node00221_2,node00158_3,node00158_1,node00123_2,node00112_2,node00112_1,node00110_3,node00110_2,node00079_2,node00079_1,node00075_1,node00069_3,node00069_2,,,,,,,,,,,,,,,,,
node00221,node00221_2,32.86,-96.9,180,75,node00232_3,node00232_2,node00232_1,node00221_3,node00221_1,node00201_3,node00184_3,node00158_3,node00158_2,node00158_1,node00112_2,node00069_2,,,,,,,,,,,,,,,,,,,,
node00221,node00221_3,32.86,-96.9,300,75,node00232_3,node00232_2,node00221_2,node00221_1,node00158_3,node00158_1,node00112_3,node00112_2,node00112_1,node00079_2,node00075_1,node00069_2,node00008_1,,,,,,,,,,,,,,,,,,,
node00222,node00222_1,32.81,-96.855,60,75,node00222_3,node00222_2,node00190_3,node00183_3,node00183_2,node00156_3,node00156_2,node00156_1,node00119_3,node00119_1,node00076_2,node00037_2,node00027_2,node00027_1,,,,,,,,,,,,,,,,,,
node00222,node00222_2,32.81,-96.855,180,75,node00222_3,node00222_1,node00200_1,node00182_3,node00182_2,node00167_2,node00156_2,node00156_1,node00143_3,node00143_1,node00120_3,node00120_1,node00119_3,node00119_1,node00093_1,node00064_3,node00064_1,node00029_3,node00027_2,node00006_3,,,,,,,,,,,,
node00222,node00222_3,32.81,-96.855,300,75,node00222_2,node00222_1,node00212_2,node00212_1,node00200_3,node00156_2,node00146_2,node00146_1,node00143_3,node00143_1,node00093_3,node00093_1,node00076_2,node00064_3,node00064_1,node00058_3,node00058_1,node00046_1,node00041_2,node00028_1,node00027_3,node00027_2,node00027_1,,,,,,,,,
node00223,node00223_1,32.92,-96.635,60,75,node00229_3,node00229_2,node00223_3,node00223_2,node00191_2,node00180_2,node00180_1,node00140_2,node00140_1,node00138_2,node00138_1,node00078_3,node00078_1,node00068_3,node00068_1,node00038_3,node00038_2,node00038_1,,,,,,,,,,,,,,
node00223,node00223_2,32.92,-96.635,180,75,node00234_2,node00234_1,node00223_3,node00223_1,node00193_3,node00138_2,node00078_2,node00078_1,node00068_3,node00068_2,node00068_1,node00038_3,node00038_2,node00038_1,,,,,,,,,,,,,,,,,,
node00223,node00223_3,32.92,-96.635,300,75,node00234_2,node00234_1,node00223_2,node00223_1,node00193_3,node00191_2,node00180_2,node00140_2,node00078_3,node00078_2,node00078_1,node00068_3,node00068_2,node00038_2,,,,,,,,,,,,,,,,,,
node00224,node00224_1,32.805,-96.81,60,75,node00224_3,node00224_2,node00189_3,node00189_2,node00182_3,node00182_2,node00182_1,node00145_2,node00129_3,node00129_2,node00129_1,node00103_3,node00103_2,node00103_1,node00090_3,node00090_2,node00090_1,node00089_2,node00006_1,,,,,,,,,,,,,
node00224,node00224_2,32.805,-96.81,180,75,node00224_3,node00224_1,node00211_1,node00203_3,node00203_2,node00203_1,node00189_3,node00189_2,node00182_2,node00182_1,node00129_3,node00129_2,node00129_1,node00103_2,node00090_2,node00052_3,node00052_2,node00052_1,node00006_1,,,,,,,,,,,,,
node00224,node00224_3,32.805,-96.81,300,75,node00224_2,node00224_1,node00211_1,node00203_3,node00203_1,node00182_3,node00182_2,node00182_1,node00145_2,node00129_3,node00129_2,node00129_1,node00120_2,node00120_1,node00103_3,node00103_2,node00090_2,node00064_2,node00064_1,node00052_3,node00052_1,node00029_1,node00006_3,node00006_2,node00006_1,,,,,,,
node00225,node00225_1,32.895,-96.72,60,75,node00225_3,node00225_2,node00199_2,node00175_2,node00174_3,node00174_2,node00151_1,node00111_3,node00111_2,node00111_1,node00100_2,node00100_1,node00091_3,node00091_1,node00047_3,node00040_3,node00040_1,node00039_2,node00012_2,,,,,,,,,,,,,
node00225,node00225_2,32.895,-96.72,180,75,node00225_3,node00225_1,node00199_2,node00152_3,node00152_2,node00152_1,node00139_3,node00139_2,node00111_3,node00100_3,node00100_2,node00100_1,node00061_2,node00047_3,node00040_3,node00040_2,node00040_1,node00012_2,node00011_1,node00010_1,,,,,,,,,,,,
node00225,node00225_3,32.895,-96.72,300,75,node00225_2,node00225_1,node00175_2,node00152_3,node00152_1,node00111_3,node00100_2,node00100_1,node00061_2,node00040_3,node00039_3,node00039_2,node00012_3,node00012_2,,,,,,,,,,,,,,,,,,
node00226,node00226_1,32.96,-96.79,60,75,node00226_3,node00226_2,node00173_1,node00163_3,node00130_3,node00073_2,node00025_3,node00025_2,node00025_1,,,,,,,,,,,,,,,,,,,,,,,
node00226,node00226_2,32.96,-96.79,180,75,node00226_3,node00226_1,node00173_3,node00173_1,node00163_3,node00130_3,node00106_1,node00105_3,node00105_2,node00105_1,node00073_2,node00025_3,node00025_2,node00025_1,,,,,,,,,,,,,,,,,,
node00226,node00226_3,32.96,-96.79,300,75,node00226_2,node00226_1,node00173_3,node00173_1,node00159_1,node00115_2,node00105_3,node00073_3,node00073_2,node00073_1,node00025_3,node00015_2,,,,,,,,,,,,,,,,,,,,
node00227,node00227_1,32.895,-96.79,60,75,node00230_3,node00230_1,node00227_3,node00227_2,node00210_3,node00210_2,node00132_2,node00122_1,node00113_3,node00113_2,node00108_1,node00080_2,node00080_1,node00059_3,node00039_2,,,,,,,,,,,,,,,,,
node00227,node00227_2,32.895,-96.79,180,75,node00230_3,node00230_2,node00230_1,node00227_3,node00227_1,node00168_2,node00168_1,node00141_1,node00132_2,node00113_3,node00108_3,node00108_2,node00108_1,node00098_3,node00036_3,,,,,,,,,,,,,,,,,
node00227,node00227_3,32.895,-96.79,300,75,node00227_2,node00227_1,node00210_3,node00168_3,node00168_2,node00168_1,node00141_3,node00141_1,node00132_3,node00132_2,node00132_1,node00108_3,node00108_1,node00080_3,node00080_2,,,,,,,,,,,,,,,,,
node00228,node00228_1,32.92,-96.77,60,75,node00228_3,node00228_2,node00218_2,node00210_2,node00210_1,node00199_3,node00199_1,node00163_2,node00163_1,node00130_2,node00113_1,node00082_3,node00082_1,node00059_3,node00059_2,node00059_1,node00055_3,node00034_2,,,,,,,,,,,,,,
node00228,node00228_2,32.92,-96.77,180,75,node00228_3,node00228_1,node00218_2,node00210_3,node00210_2,node00210_1,node00199_3,node00199_2,node00132_2,node00113_2,node00113_1,node00082_3,node00082_2,node00082_1,node00080_1,node00059_3,node00059_2,node00039_3,node00039_1,node00012_3,node00012_1,,,,,,,,,,,
node00228,node00228_3,32.92,-96.77,300,75,node00230_1,node00228_2,node00228_1,node00218_2,node00218_1,node00210_3,node00210_2,node00210_1,node00122_1,node00113_3,node00113_1,node00082_3,node00082_1,node00080_2,node00080_1,node00061_1,node00059_3,node00059_2,node00059_1,node00039_3,node00020_2,,,,,,,,,,,
node00229,node00229_1,32.945,-96.665,60,75,node00229_3,node00229_2,node00191_3,node00191_2,node00191_1,node00187_3,node00187_2,node00180_1,node00175_1,node00138_3,node00138_2,node00071_2,node00071_1,node00070_2,node00070_1,node00056_3,node00056_2,node00056_1,node00055_2,node00038_3,node00038_1,,,,,,,,,,,
node00229,node00229_2,32.945,-96.665,180,75,node00229_3,node00229_1,node00223_1,node00191_2,node00191_1,node00187_3,node00187_2,node00180_1,node00174_1,node00138_3,node00138_2,node00056_2,node00038_3,node00038_2,node00038_1,,,,,,,,,,,,,,,,,
node00229,node00229_3,32.945,-96.665,300,75,node00229_2,node00229_1,node00223_1,node00191_3,node00191_2,node00180_3,node00180_2,node00180_1,node00175_1,node00174_1,node00140_1,node00070_2,node00056_2,node00056_1,node00038_2,,,,,,,,,,,,,,,,,
node00230,node00230_1,32.89,-96.77,60,75,node00230_3,node00230_2,node00228_3,node00227_2,node00227_1,node00210_3,node00210_2,node00132_2,node00113_3,node00113_2,node00113_1,node00108_2,node00108_1,node00100_3,node00100_1,node00080_2,node00080_1,node00061_3,node00061_1,node00039_3,,,,,,,,,,,,
node00230,node00230_2,32.89,-96.77,180,75,node00230_3,node00230_1,node00227_2,node00210_2,node00152_3,node00151_1,node00113_3,node00113_2,node00108_2,node00108_1,node00100_3,node00100_1,node00061_3,node00061_2,node00061_1,node00039_3,node00036_3,node00036_1,,,,,,,,,,,,,,
node00230,node00230_3,32.89,-96.77,300,75,node00230_2,node00230_1,node00227_2,node00227_1,node00210_3,node00168_2,node00151_1,node00141_1,node00113_3,node00108_3,node00108_2,node00108_1,node00098_3,node00098_1,node00080_2,node00061_3,node00061_1,node00036_3,node00036_1,,,,,,,,,,,,,
node00231,node00231_1,32.815,-96.885,60,75,node00231_3,node00231_2,node00201_3,node00201_2,node00201_1,node00158_2,node00156_2,node00076_3,node00076_2,node00076_1,node00041_2,node00041_1,node00027_3,node00027_2,node00027_1,node00008_2,,,,,,,,,,,,,,,,
node00231,node00231_2,32.815,-96.885,180,75,node00231_3,node00231_1,node00158_2,node00146_1,node00093_3,node00093_2,node00093_1,node00076_3,node00058_3,node00058_2,node00058_1,node00046_1,node00041_2,node00041_1,node00027_3,node00027_1,node00008_2,,,,,,,,,,,,,,,
node00231,node00231_3,32.815,-96.885,300,75,node00231_2,node00231_1,node00201_3,node00201_2,node00158_3,node00158_2,node00146_3,node00146_1,node00137_2,node00137_1,node00076_3,node00041_1,node00027_3,node00008_3,node00008_2,node00008_1,,,,,,,,,,,,,,,,
node00232,node00232_1,32.86,-96.885,60,75,node00232_3,node00232_2,node00221_2,node00220_3,node00220_2,node00204_3,node00201_3,node00201_1,node00188_3,node00188_1,node00186_2,node00184_3,node00184_1,node00128_3,node00128_2,node00128_1,node00075_1,node00069_2,node00069_1,node00037_3,node00009_3,node00009_2,,,,,,,,,,
node00232,node00232_2,32.86,-96.885,180,75,node00232_3,node00232_1,node00221_3,node00221_2,node00204_3,node00201_3,node00201_1,node00184_3,node00158_3,node00158_2,node00158_1,node00112_2,node00069_2,node00037_3,node00008_1,,,,,,,,,,,,,,,,,
node00232,node00232_3,32.86,-96.885,300,75,node00232_2,node00232_1,node00221_3,node00221_2,node00221_1,node00184_3,node00158_3,node00158_1,node00112_2,node00112_1,node00110_2,node00079_1,node00069_2,node00008_1,,,,,,,,,,,,,,,,,,
node00233,node00233_1,32.89,-96.94,60,75,node00233_3,node00233_2,node00220_3,node00202_3,node00202_1,node00197_3,node00197_2,node00123_3,node00123_2,node00110_1,node00079_3,node00065_3,node00065_2,node00065_1,node00014_3,,,,,,,,,,,,,,,,,
node00233,node00233_2,32.89,-96.94,180,75,node00233_3,node00233_1,node00202_3,node00202_1,node00201_3,node00197_2,node00112_3,node00079_3,node00079_2,node00075_3,node00075_2,node00075_1,node00065_3,,,,,,,,,,,,,,,,,,,
node00233,node00233_3,32.89,-96.94,300,75,node00233_2,node00233_1,node00220_3,node00202_3,node00123_3,node00075_3,node00065_3,node00014_3,,,,,,,,,,,,,,,,,,,,,,,,
node00234,node00234_1,32.89,-96.655,60,75,node00234_3,node00234_2,node00223_3,node00223_2,node00193_3,node00125_1,node00091_2,node00091_1,node00087_3,node00087_1,node00078_3,node00078_2,node00078_1,node00068_3,node00068_2,node00040_1,node00030_1,,,,,,,,,,,,,,,
node00234,node00234_2,32.89,-96.655,180,75,node00234_3,node00234_1,node00223_3,node00223_2,node00205_2,node00205_1,node00193_3,node00193_2,node00125_2,node00125_1,node00091_2,node00087_3,node00087_2,node00087_1,node00081_3,node00081_1,node00078_2,node00068_3,node00068_2,node00067_1,node00030_3,node00030_2,node00030_1,,,,,,,,,
node00234,node00234_3,32.89,-96.655,300,75,node00234_2,node00234_1,node00205_1,node00125_2,node00125_1,node00091_3,node00091_2,node00091_1,node00087_3,node00081_3,node00081_1,node00078_2,node00078_1,node00040_2,node00040_1,node00030_3,node00030_2,node00030_1,,,,,,,,,,,,,,
node00235,node00235_1,32.81,-96.7,60,75,node00235_3,node00235_2,node00207_1,node00164_2,node00164_1,node00142_3,node00142_2,node00142_1,node00109_1,node00102_3,node00102_2,node00099_1,node00066_3,node00066_2,node00066_1,node00024_3,node00024_1,node00000_1,,,,,,,,,,,,,,
node00235,node00235_2,32.81,-96.7,180,75,node00235_3,node00235_1,node00194_2,node00194_1,node00142_2,node00088_2,node00066_3,node00066_2,node00053_1,node00024_3,node00000_3,node00000_1,,,,,,,,,,,,,,,,,,,,
node00235,node00235_3,32.81,-96.7,300,75,node00235_2,node00235_1,node00207_3,node00207_2,node00207_1,node00194_3,node00194_2,node00194_1,node00164_2,node00164_1,node00142_3,node00142_2,node00109_2,node00109_1,node00099_1,node00053_1,node00024_3,node00000_3,node00000_1,,,,,,,,,,,,,
node00236,node00236_1,32.82,-96.635,60,75,node00236_3,node00236_2,node00217_3,node00217_2,node00217_1,node00155_3,node00155_2,node00155_1,node00150_1,node00095_2,node00088_2,node00033_3,node00033_1,,,,,,,,,,,,,,,,,,,
node00236,node00236_2,32.82,-96.635,180,75,node00236_3,node00236_1,node00217_2,node00171_3,node00171_2,node00171_1,node00155_2,node00154_2,node00154_1,node00150_3,node00150_1,node00033_3,node00024_2,,,,,,,,,,,,,,,,,,,
node00236,node00236_3,32.82,-96.635,300,75,node00236_2,node00236_1,node00217_3,node00217_2,node00217_1,node00171_3,node00171_1,node00166_1,node00155_2,node00154_1,node00150_3,node00150_1,node00088_2,node00074_3,node00074_1,node00066_2,node00033_3,node00024_2,node00024_1,,,,,,,,,,,,,
node00237,node00237_1,32.965,-96.92,60,75,node00237_3,node00237_2,node00215_1,node00054_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node00237,node00237_2,32.965,-96.92,180,75,node00237_3,node00237_1,node00215_2,node00215_1,node00148_1,node00147_3,node00054_3,node00054_2,node00054_1,node00043_3,,,,,,,,,,,,,,,,,,,,,,
